x (nm),y (nm),u (V)
-480.68443256130854,0.0,0.14923734368401423
-480.65095902904517,129.79631118692055,0.01834561980485588
-480.4852334561025,-5.899981162226107,0.13633052994208675
-480.456846611268,-3.8291586299306504,0.15042882075992298
-480.4548633420045,139.74244321906858,0.012450775322556767
-480.32975649730486,-8.21411962396197,0.11120304140158119
-480.2862244538714,182.13387430328063,-0.002910112752520014
-480.2353157696239,149.83541214505996,0.007314588316685429
-480.0520950755425,7.593871323137094,0.14004189215200186
-480.01109571570663,-6.837552539114132,0.12470867510177903
-480.0043498261111,200.0,-0.004456162147163355
-479.9207919358626,-205.0,0.0
-479.9182707911376,-5.0,0.15079241344675942
-479.8522297859494,160.12484856015968,0.0029598780721177198
-479.76730677557657,170.74780793624174,-0.00048797362278533204
-479.7607476066489,-2.1030563755162177,0.1498868109365297
-479.663319546612,-9.772204082883947,0.09950716024597142
-479.5702619073623,2.349091867480952,0.1463869099846363
-479.4451733270132,-13.72198330036028,0.07843999489387898
-479.4301212307547,-5.927656631222862,0.1359362883524328
-479.35610014266297,-17.40015554839439,0.06503660968238242
-479.31978407142856,-3.823471164064978,0.15041642361492055
-478.9826562357917,-7.145241551179453,0.121289425692304
-478.9461290452495,-11.302543640465213,0.09026722210245174
-478.86251788944963,-5.0,0.1507650076745736
-478.64658644706543,-8.42294176144899,0.10952623683930594
-478.5199805306267,-21.70879174867856,0.05339555761420166
-478.3719336963449,0.0,0.14922929036410157
-478.3579375262206,-5.983051171703665,0.13514901270354734
-478.26313559762843,-4.14903457087348,0.15050659712021477
-478.08423596056366,-9.853549176664274,0.09896219847810396
-478.01560535184126,-2.9467174620409446,0.15013979410255282
-477.88719565129816,-7.102275491162639,0.12173905930237298
-477.83192305903395,-5.0,0.15075800305725084
-477.7343975178653,-28.19079491067303,0.0406558036153214
-477.7226862981806,4.702645052058659,0.14351765645656644
-477.40077737763386,1.8797084172121148,0.14694385176610378
-477.3149561719625,-5.960851795142221,0.13543833006099648
-477.28646884666944,-1.5129284254370243,0.14969601452350678
-477.28304577176567,-8.405865207843227,0.109656682278583
-477.27969102695346,-12.003173048231588,0.08642256006675023
-477.26285169790935,-3.9822240066489583,0.1504547519823657
-477.0379820611812,14.132087151862263,0.13207753864655014
-476.79138923233376,-14.988130503844358,0.0733571228669886
-476.78874919298204,-5.0,0.15076160701240932
-476.7313719970863,-7.070031920358663,0.1220843440038799
-476.70079787243276,8.903585154616936,0.13840262524849353
-476.62274788478925,21.690345619984686,0.12297955385531797
-476.5690873082164,-9.793300716768709,0.09936065724685442
-476.349795662998,0.0,0.1492246488544838
-476.29022977962177,-4.158366707704076,0.1505118310216248
-476.28082532099415,-2.88460537216471,0.150120100673673
-476.2731950794399,-5.953447993991579,0.13556393546403117
-476.0366272077068,30.333950764536773,0.11265340217699485
-475.9341739581814,-8.383634766960403,0.1098454349716084
-475.76116495846634,-5.0,0.1507752964248056
-475.6264552372983,-7.002341748086745,0.12281575004132216
-475.6021125260868,-11.183870941670689,0.09095675307046858
-475.4049000054098,-18.613719857160532,0.061361049130665375
-475.38962234748874,2.2832171762509232,0.1464411802597155
-475.3201218178571,39.036822998457524,0.1024207350005598
-475.227419194095,-3.9625002813470553,0.15045852562158987
-475.22258741545113,-1.4996895187304033,0.14969126738445598
-475.2054074248769,-5.88989592441408,0.13648651589502533
